movie_id,name,year,genre,director_id,actor1,actor2
4180,Aaja Meri Jaan,1993,Romance,1846,33989,85341,
4180,Aaja Meri Jaan,1993,Romance,1852,33989,85341,
4181,Aakali Rajyam,1981,Drama-Family,4158,199831,224356,
4184,Aakasha Kottayile Sultan,1991,Comedy,37703,9370,23406,
4185,Aakhari Poratam,1988,Action-Drama,64798,4892,81004,
4187,Aakhir Kyon?,1985,Drama-Family,63718,18910,246236,
4189,Aakhree Raasta,1986,Action,7040,10775,10889,
4190,Aakhri Adalat,1988,Action,52705,106732,120778,
4191,Aakhri Baazi,1989,Action-Drama-Family,69727,10775,180179,
4192,Aakhri Cheekh,1991,Horror,65101,17377,120773,
4192,Aakhri Cheekh,1991,Horror,65102,17377,120773,
4200,Aakhri Insaaf,1980,Action,39168,259785,259849,
4210,Aakrosh,1998,Action,7371,234453,239891,
4232,Aaltra,2004,Comedy,19403,62734,73180,
4235,Aalyashikaram,1983,Action-Family,64989,84721,358681,
4236,Aamaar Bhuvan,2002,Drama-Family,72142,31017,80089,
4239,Aamdani Atthanni Kharcha Rupaiya,2001,Comedy,64798,10915,180780,
4240,Aame,1994,Drama,22045,41650,54740,
4245,Aan Aur Shaan,1984,Drama,78159,239083,239096,
4250,Aan het eind van de aspergetijd,1997,Comedy-Drama,8861,556120,706333,
4254,Aan: Men at Work,2004,Action-Drama,7049,118909,120098,
4266,Aanch,2003,Drama,73903,24605,25182,
4268,Aanchal,1980,Action-Comedy-Drama-Family,27173,41667,41727,
4269,Aandha Intaquam,1993,Action,43298,10775,173222,
4293,Aankhen,1993,Comedy,19929,10775,22030,
4294,Aankhen,2002,Comedy-Crime-Drama-Thriller,72493,22366,25177,
4307,Aanslag De,1986,Drama-War,64693,1391,20178,
4311,Aansoo Bane Angaray,1993,Action,43266,85341,228392,
4312,Aanspreker De,1999,Drama-Short,23027,12825,169925,
4321,Aap Ke Deewane,1980,Romance,54585,228392,239083,
4328,Aap Mujhe Achche Lagne Lage,2002,Action-Drama-Romance,7098,18316,225670,
4329,Aap To Aise Na The,1980,Drama-Family-Romance,69969,22030,362118,
4330,Aapas Ki Baat,1982,Action-Romance,49593,18910,22030,
4331,Aapathbandavudu,1992,Drama-Family-Musical,83071,54740,84721,
4332,Aapko Pehle Bhi Kahin Dekha Hai,2003,Comedy-Musical-Romance,73924,82415,384696,
4334,Aapo,1994,Drama,37639,4219,61637,
4338,Aar Ya Paar,1997,Thriller,52728,295436,391380,
4348,Aarani Mantalu,1980,Action-Crime-Drama-Family,82202,84721,381521,
4355,Aardwolf De,1984,Drama,81809,111984,325365,
4357,Aaria,1997,Drama-Short,36967,135965,287915,
4363,Aaron Cohen's Debt,1999,Crime-Drama,50292,1416,21072,
4364,Aaron Gillespie Will Make You a Star,1995,Comedy,51794,8216,67493,
4391,Aaron's Way: The Harvest,1988,Drama,58359,103891,354559,
4402,Aarzoo,1999,Action-Drama-Musical-Romance,17383,38117,234453,
4405,Aas Paas,1981,Romance,63718,85341,120766,
4407,Aasayam,1993,Action-Drama,27150,22196,363853,
4410,Aasha,1980,Drama-Family-Musical-Romance,63718,10914,41604,
4419,Aashiq,2001,Action-Comedy-Drama,43249,118923,120098,
4423,Aashiqui,1990,Drama-Musical-Romance,7090,9171,119401,
4438,Aastha,1997,Drama,7105,18050,346052,
4443,Aatagadu,1980,Action-Drama,78385,339543,798752,
4444,Aatamin poika,1996,Drama-Short,82307,240378,240625,
4448,Aatank Hi Aatank,1995,Action-Crime-Drama-Thriller,72574,33979,239040,
4451,Aatish,1994,Action,31259,3533,4613,
4454,Aatma Bandhuvulu,1987,Drama,17910,4893,108792,
4463,Aau cha yeung cho,1999,Drama-Horror,45621,83878,84539,
4464,Aau chin,1999,Action-Drama,79576,4286,217591,
4465,Aau chin 2,2001,Action-Crime,44989,83277,123171,
4465,Aau chin 2,2001,Action-Crime,79576,83277,123171,
4466,Aau dut,1997,Action-Crime-Drama-Thriller,87205,63599,83300,
4467,Aau fung yee,2000,Horror,46263,263562,263999,
4469,Aau yeung liu 4 yue gwai tung hang,1998,Comedy-Horror,87201,83878,85170,
4470,Aau yeung liu sap chat ji gaam fong yau gwai,2002,Horror,44084,83822,210048,
4471,Aau yeung liu sap gau ji ngo dui aan gin diy yau,2003,Horror,87355,83822,264084,
4476,Aavida Maa Aavide,1998,Family-Romance,22045,4892,174450,
4489,Aayushkalam,1992,Comedy-Drama-Fantasy,39240,9370,22195,
4491,Aazad,2000,Action,77390,4892,296194,
4496,Ab Ayega Mazaa,1984,Comedy,60642,31031,63626,
4498,Ab heute erwachsen,1985,Comedy-Drama-Family-Romance,71239,63718,67363,
4500,Ab in den Sden,1982,Comedy,20927,38352,56486,
4501,Ab ins Paradies,2001,Comedy,77325,55712,58649,
4509,Ab Tak Chappan,2004,Crime,1760,3349,228392,
4510,Ab Tumhare Hawale Watan Saathiyon,2004,War,72655,22366,118908,
4518,Abadani-Ha,1993,Drama,3570,380743,396459,
4521,Abai,1995,Drama,1772,4772,5120,
4522,Abaidha,2002,Drama,73891,239077,263455,
4525,Abajo firmantes Los,2003,Comedy-Drama,59588,8728,9176,
4528,Abakada ina,2001,Drama,27274,5938,12487,
4534,Abanderado El,2002,Drama,47234,130016,730450,
4536,Abandon,2002,Drama-Mystery-Thriller,26843,23378,31821,
4538,Abandon L',1996,Drama-Short,72415,52419,105509,
4539,Abandonada,2000,Drama,44096,5938,295555,
4544,Abandoned and Deceived,1995,Drama,20952,64476,84452,
4550,Abandons,1985,Short,18809,52727,380583,
4551,Abang '92,1992,Drama-Romance,65567,5458,391954,
4552,Abang,1981,Comedy-Drama-Family,65567,391954,430822,
4555,Abar Aranye,2003,Drama,28271,41641,82425,
4577,Abashiri ikka,1992,Animation-Comedy-Crime,84362,15012,84197,
4585,Abba Ganuv,1988,Comedy-Drama,29307,27804,83465,
4586,Abba Ganuv II,1989,Comedy-Drama,15119,27804,136020,
4587,Abba Ganuv III,1991,Drama,52912,27804,57774,
4589,ABBA in Concert,1980,Documentary,44725,11980,484125,
4592,ABBA: Our Last Video Ever,2004,Music-Short,88704,11980,144628,
4593,ABBA: The Definitive Collection,2002,Family-Music,32037,11980,38916,
4593,ABBA: The Definitive Collection,2002,Family-Music,77161,11980,38916,
4614,Abbiamo solo fatto l'amore,1998,Comedy,59875,62407,280245,
4616,Abbie Down East,2002,Drama-Family-Short,82522,25869,736296,
4617,Abbotess and the Flying Bone The,1989,Short,70773,141351,423890,
4617,Abbotess and the Flying Bone The,1989,Short,70911,141351,423890,
4623,Abbott and Costello Meet Jerry Seinfeld,1994,Comedy-Documentary,33612,439,448,
4637,Abbronzatissimi,1991,Comedy,26803,29050,69592,
4640,Abbuzze! Der Badesalz Film,1996,Comedy,85623,16627,116124,
4654,ABC Africa,2001,Documentary,40912,246738,417043,
4657,ABC des Lebens,2003,Comedy,72040,21320,143288,
4673,ABC's of Happiness The,2001,Animation-Short-War,85578,510659,622712,
4680,ABCD,1999,Drama,61075,4114,10397,
4681,ABCD,2002,Short,72226,75928,177779,
4687,Abducted,1986,Drama,15399,50728,60120,
4692,Abducted II: The Reunion,1994,Action-Thriller,15399,62377,192046,
4693,Abducted!,2002,Horror-Thriller,85368,598065,632561,
4694,Abducted: A Father's Love,1996,Drama,9055,1148,4494,
4699,Abduction Club The,2002,Comedy-Drama-Romance,71516,17864,66851,
4703,Abduction of Innocence,1996,Drama,15725,14252,36636,
4705,Abduction of Kari Swenson The,1987,Drama,31451,24264,45134,
4711,Abduction The,1996,Thriller,61467,42170,49206,
4715,Abductress The,1992,Short,56964,320716,733928,
4721,Abdulladzhan ili posvyashchayetsya Stivenu Spilbergu,1991,Comedy-Sci-Fi,56308,2606,16240,
4722,Abdullah,1980,Action-Drama-Family,40800,118908,239074,
4725,Abdlhamit dserken,2003,Drama,88778,4671,5136,
4741,Abel,1986,Comedy,84241,48393,78857,
4742,Abel,1996,Short,75092,42602,591087,
4744,Abel Ferrara: Not Guilty,2003,Documentary,62817,148798,813153,
4749,Abel Villarama: Armado,1999,Action-Crime,36450,3375,101988,
4750,Abel's Island,1988,Short,75474,103728,228567,
4753,Abeltje (1998/I),1998,Adventure-Family,74954,48393,112535,
4761,Abendbrot,1996,Short,83208,320595,418070,
4763,Abendland,1999,Thriller,40313,19028,31936,
4767,Abendstunde im Sptherbst,1988,Crime,23487,3055,48635,
4801,Abenteuer von Pico und Columbus Die,1992,Animation-Family,71210,117773,147235,
4802,Abenteuer Wissenschaft: Neues aus Troia - Archologen ziehen Bilanz,1997,Documentary,40144,33633,254725,
4802,Abenteuer Wissenschaft: Neues aus Troia - Archologen ziehen Bilanz,1997,Documentary,85021,33633,254725,
4811,Aber Doktor!,1980,Comedy-Romance,47188,58649,125564,
4815,Aberdeen,2000,Drama,54654,11156,46888,
4821,Aberrant The,1991,Horror-Short,35485,214994,393958,
4822,Aberration,1997,Horror,9072,51388,155836,
4829,Abgefahren,1995,Drama-Thriller,26349,65481,86953,
4830,Abgefahren,2004,Action-Comedy,71590,151579,458424,
4831,Abgefunden,1982,Drama,27951,170787,230568,
4832,Abgehauen,1998,Drama,7009,41442,43048,
4835,Abgeschminkt!,1993,Comedy-Romance,83315,64465,296067,
4838,Abgetrieben,1992,Drama,43655,18158,50763,
4844,Abhaun!,2004,Short,84992,430027,732895,
4845,Abhay,2001,Thriller,42877,188783,199831,
4860,Abhilasha (1983/I),1983,Thriller,8,84721,177285,
4861,Abhilasha (1983/II),1983,Drama,52690,314651,325635,
4895,Abi Feij,1997,Documentary,2407,147032,723946,
4915,Abierto da y noche,1981,Comedy,3566,5349,49805,
4918,Abilene,1995,Short,13107,210538,764365,
4919,Abilene,1999,Drama,11690,5271,50569,
4924,Abismo El,1986,Drama-Short,45116,190485,437576,
4938,Abjad,2003,Drama-Romance,37404,4704,329101,
4939,Abkari,1988,Action-Drama,70318,41653,120116,
4944,Ablaze,2001,Action-Drama-Thriller,86830,5627,17191,
4946,Able Edwards,2004,Drama-Sci-Fi,67107,14520,16523,
4948,Able's House Is Green The,2003,Drama-Short,67564,310549,404654,
4952,Ablution,2002,Short,61120,364912,543204,
4958,Abnormal Man,1994,Musical-Thriller,47696,26412,95462,
4970,Abominable,2004,Horror,70869,93044,114758,
4979,Abomination The,1986,Horror,52000,93862,110671,
4980,Abomination: Evil Maker 2,2003,Horror,9040,134060,460092,
4981,Aboneros del amor Los,1990,Comedy,21788,62922,111421,
4982,Abong: Small Home,2003,Drama,36574,464564,476904,
4983,Aborigen,1987,Drama,57949,27773,164110,
4990,Abortion of Mary Williams The,1997,Drama-Short,15370,668532,755889,
5000,Aborto: Canta a la vida,1983,Drama,81318,8579,21267,
5002,Abot hanggang sukdulan,1989,Drama,67397,15938,97250,
5003,Abot kamay ang pangarap,1996,Drama,73506,113392,189586,
5006,Aboud ala el hedoud,1999,Comedy,2530,569,203752,
5007,Abouna,2002,Drama,32611,3067,3685,
5009,About a Boy,2002,Comedy-Drama,84835,6642,28767,
5009,About a Boy,2002,Comedy-Drama,84836,6642,28767,
5010,About a Girl,2001,Short,61666,56775,434458,
5013,About Adam,2000,Comedy-Romance,76080,34141,118229,
5025,About Five Minutes,1999,Drama-Short,55355,118726,398132,
5028,About Last Night...,1986,Comedy-Drama-Romance,88616,7742,31007,
5030,About Love,1999,Short,66303,364191,518734,
5036,About Sarah,1998,Drama,67624,85637,138951,
5037,About Schmidt,2002,Comedy-Drama,61319,34959,73115,
5042,About Time,2002,Short,60675,85320,312208,
5050,Above and Beyond,2001,Drama-Romance,1178,6698,15193,
5052,Above Freezing,1998,Drama,79604,14653,61904,
5056,Above Suspicion,1995,Drama,70661,66888,70938,
5057,Above Suspicion,2000,Drama,43699,18826,24624,
5060,Above the Dust Level,1999,Comedy-Short,21120,421232,603068,
5064,Above the Law,1988,Action-Crime-Drama-Thriller,18107,27679,29390,
5066,Above the Rim,1994,Drama,63138,23473,26575,
5072,Abra Cadabra,1983,Animation,76400,145592,150446,
5077,Abrafaxe - Unter schwarzer Flagge Die,2001,Animation-Family,31810,56411,160320,
5077,Abrafaxe - Unter schwarzer Flagge Die,2001,Animation-Family,63644,56411,160320,
5078,Abraham,1994,Adventure-Drama-Fantasy,70212,36359,48922,
5079,Abraham and Isaac,1992,Family-Short,66444,13121,40953,
5086,Abrahams Gold,1990,Drama,30159,122320,160313,
5092,Abraxas Guardian of the Universe,1991,Action-Adventure-Sci-Fi,45423,16629,18766,
5093,Abrazo partido El,2004,Drama,10758,50637,73024,
5094,Abrazo El,1998,Short,33856,20420,48821,
5097,Abre los ojos,1997,Drama-Romance-Sci-Fi-Thriller,1731,10285,28878,
5104,Abriendo fuego,1985,Action-Adventure-Fantasy-Sci-Fi,18329,18109,39414,
5106,Abrigo Nuclear,1981,Sci-Fi,62736,5305,23294,
5107,Abriguito El,1996,Comedy,7735,9715,547494,
5110,Abril Despedaado,2001,Drama,69624,31001,70048,
5117,Abrzame as,1996,Documentary-Short,1217,504082,802481,
5126,Abschied - Brechts letzter Sommer,2000,Drama,71613,42377,151273,
5128,Abschied in den Tod,2001,Crime,10449,24430,35328,
5132,Abschied von Agnes,1994,Drama,31442,186325,190146,
5137,Abschied Der,2003,Drama-Short,71422,4228,45660,
5140,Abschiedsdisko,1990,Drama-Horror,47843,259028,300050,
5146,Absence,1999,Drama-Short,68084,149651,547316,
5148,Absence of Emily The,2003,Comedy-Crime-Mystery-Short-Thriller,80491,24274,27839,
5149,Absence of Light The,2004,Horror,19734,40277,83684,
5150,Absence of Malice,1981,Drama-Romance,63142,2965,15559,
5151,Absence of Malick,2003,Documentary-Short,30455,152095,433904,
5152,Absence of the Good,1999,Thriller,25264,25084,51956,
5153,Absence of War The,1995,Drama,23531,111167,227836,
5154,Absence of Wings The,2002,Drama-Short,11857,451680,498420,
5158,Absences du prsident Les,1994,Drama,31111,78166,125095,
5168,Absent Without Leave,1992,Drama-Romance-War,43992,29691,35213,
5176,Absent-Minded Professor The,1988,Comedy-Family-Fantasy-Sci-Fi,70757,2624,11575,
5183,Absolitude,2001,Drama,69549,157952,192644,
5184,Absolon,2003,Action-Sci-Fi-Thriller,5095,17237,54875,
5185,Absolument cinma: Juliette Binoche,2000,Documentary-Short,2113,3250,194167,
5185,Absolument cinma: Juliette Binoche,2000,Documentary-Short,54992,3250,194167,
5186,Absolument fabuleux,2001,Comedy,592,4802,39374,
5191,Absolute Aggression,1996,Action-Sci-Fi-Thriller,36666,109291,222144,
5192,Absolute Beginners,1986,Musical,78667,366,6734,
5194,Absolute Force,1997,Action-Adventure,39245,12176,48597,
5195,Absolute Giganten,1999,Action-Comedy-Drama-Romance,70912,34173,48334,
5196,Absolute Hell,1991,Drama,60147,43390,68923,
5197,Absolute Power,1997,Crime-Thriller,22104,70457,80829,
5203,Absolute Truth The,1997,Drama-Thriller,40157,44451,101894,
5209,Absolutely Fabulous: A Life,1998,Comedy-Documentary,75390,657138,701653,
5213,Absolution,2001,Horror-Short-Thriller,9919,244373,449695,
5215,Absolution,2003,Crime-Drama-Horror,75279,66627,184216,
5216,Absolution of Anthony The,1997,Comedy-Drama-Short,74308,90784,165721,
5218,Absolutt blmandag,1999,Comedy-Drama,58599,125,12320,
5222,Absprung,1995,Drama,10408,237390,509883,
5229,Abstract Cinema,1993,Documentary,30582,54827,139541,
5239,Absurd Person Singular,1985,Comedy,73798,22690,165067,
5261,Abuela's Revolt,2001,Short,2194,113254,166368,
5267,Abuelo Cheno y otras historias El,1995,Documentary-Short,68781,90019,164302,
5272,Abuelo El,1998,Drama,27254,1485,7218,
5281,Abus de mfiance,1997,Short,48597,190396,242932,
5289,Abuso,2001,Drama,79608,327946,353125,
5296,Abuzer Kadayif,2000,Comedy-Drama-Musical,5159,4952,63566,
5297,Abwab al Moghlaka Al,1999,Drama,34203,3246,21723,
5299,Abwrts,1984,Action-Thriller,70798,170388,186316,
5300,Abxang,2003,Documentary,83279,10546,62129,
5304,Abyss Live,2003,Family,57055,116027,156553,
5306,Abyss The,1989,Action-Adventure-Drama-Sci-Fi-Thriller,11652,10963,32638,
5311,Abcdaire de Gilles Deleuze L',1996,Documentary,8965,117112,748155,
5318,AC/DC: Let There Be Rock,1980,Music,20329,410807,427771,
5318,AC/DC: Let There Be Rock,1980,Music,54268,410807,427771,
5319,AC/DC: Live at Donington,1992,Documentary-Music,49648,231165,442085,
5320,AC/DC: No Bull,1996,Documentary-Music,49648,231165,410807,
5324,Acacia,2003,Horror,60737,247591,334749,
5328,Academic Advances,1999,Comedy-Short,36643,221957,290967,
5329,Academy,1992,Drama,59533,49601,95270,
5337,Academy of Country Music Awards,2000,Music,53869,521334,653770,
5339,Academy of Country Music Awards,2004,Music,50302,242842,403133,
5340,Academy of Country Music Pre-Show,2004,Music,57353,37739,44439,
5345,Academy The,2003,Comedy-Short,70378,121877,208902,
5355,Acapulco,1991,Drama,31524,360080,400253,
5361,Acapulco Gold,2004,Drama,25450,75574,257040,
5363,Acapulco prima spiaggia... a sinistra,1983,Comedy,50921,51692,147730,
5386,Acceptable Risk,2001,Drama-Sci-Fi-Thriller,30043,60878,63466,
5387,Acceptable Risks,1986,Drama,83921,60829,103891,
5390,Access Code,1984,Adventure-Sci-Fi-Thriller,74735,13565,72971,
5391,Access Denied,1997,Mystery,43082,66778,98650,
5401,Accident (1997/I),1997,Short,6921,40199,293014,
5409,Accident The (1983/I),1983,Action,9788,243619,370213,
5413,Accident: A Moment of Truth Movie The,1997,Drama,9055,52523,201343,
5421,Accidental Death of an Anarchist The,1983,Comedy-Drama,35373,66956,102958,
5421,Accidental Death of an Anarchist The,1983,Comedy-Drama,66473,66956,102958,
5423,Accidental Detective The,2003,Comedy-Mystery-Romance,60519,43206,48922,
5427,Accidental Husband,2005,Comedy-Romance,85892,158648,812916,
5428,Accidental Life,2004,Drama-Short,19565,19783,128612,
5430,Accidental Meeting,1994,Thriller,88403,147703,201724,
5440,Accidental Tourist The,1988,Drama-Romance,39784,2755,34372,
5446,Accidente El,1998,Sci-Fi-Short,10536,48246,145216,
5449,Accidents,1988,Sci-Fi-Thriller,1766,5627,31104,
5450,Accidents,2000,Short,77381,102313,362129,
5465,Accin mutante,1993,Comedy-Sci-Fi,36435,13276,19457,
5470,Accompagnatrice L',1992,Drama-War,53796,23323,38077,
5488,According to Spencer,2001,Comedy-Romance,22202,10487,54216,
5495,Accords et  cris,2002,Thriller,17340,108181,119612,
5502,Account The,2004,Drama,28910,131816,366716,
5504,Accountant The,1999,Action-Thriller,85244,69452,135273,
5505,Accountant The,2001,Comedy-Short,52383,176457,248329,
5507,Accounts,1983,Drama,17851,242067,313068,
5511,Accroche-coeur,1987,Crime-Drama-Romance,62395,31616,287498,
5519,Accusation The,2003,Comedy-Short,68132,254129,610341,
5520,Accused #1: Nelson Mandela,2004,Documentary,44160,295779,441630,
5527,Accused The,1988,Drama-Thriller,39508,13944,15994,
5562,Ace of Huskeys,1995,Drama-Short,17233,104423,239018,
5573,Ace Ventura: Pet Detective,1994,Comedy-Mystery,72456,3049,15559,
5574,Ace Ventura: When Nature Calls,1995,Comedy-Mystery,59000,4840,69328,
5575,Aceeasi gara pentru doi,2002,Short,63532,170510,379285,
5590,Aces: Iron Eagle III,1992,Action,28897,53041,62409,
5593,Ach du Frhliche,1995,Comedy,48252,186960,205513,
5594,Ach du lieber Harry,1981,Comedy,28738,33628,38822,
5597,Ach Shel Driks Ha-,1994,Drama,36610,107897,160274,
5597,Ach Shel Driks Ha-,1994,Drama,80510,107897,160274,
5641,Achilles Heel,1991,Crime,38292,24193,122665,
5643,Achilles' Love,2000,Comedy-Romance,15287,91565,165375,
5657,Achshav Rachmaninov,1998,Drama-Short,77530,21785,65941,
5661,Achte Gebot Das,1988,Documentary,76709,265831,352583,
5661,Achte Gebot Das,1988,Documentary,82512,265831,352583,
5663,Achte Tag Der,1990,Sci-Fi,56638,10551,36454,
5664,Achte Todsnde: Gespensterjagd Die,2001,Crime,53366,14749,16860,
5671,Achter glas,1981,Romance,36420,3003,46343,
5680,Achttien,2002,Drama,295,11071,97658,
5680,Achttien,2002,Drama,20794,11071,97658,
5681,Achtung,2001,Short,10378,19410,457368,
5682,Achtung - Fertig - Los!,1987,Comedy,36598,62511,306347,
5689,Achtung fertig Charlie!,2003,Comedy-Romance,23233,8699,8700,
5695,Aci gonul,2001,Drama,61923,4712,439856,
5717,Acid House The,1998,Drama,52249,12444,45044,
5718,Acid Is Groovy Kill the Pigs,1993,Short,14377,139800,363232,
5721,Acid Rain,1998,Thriller,38183,50398,59235,
5730,Acide anim,1999,Comedy-Mystery-Short,10393,67181,778422,
5733,Acilar paylasilmaz,1989,Drama,88511,172516,221745,
5736,Acme Rooms and Sweet Marjorie Russell,1994,Drama,84424,13241,49419,
5737,Acne,2003,Comedy-Horror-Sci-Fi-Thriller,56786,108494,144646,
5742,Acompaante El,1994,Short,48913,86739,378767,
5745,Acontecimientos locales,1996,Short,60943,363913,447358,
5745,Acontecimientos locales,1996,Short,77657,363913,447358,
5747,Acordar,2001,Short,30981,8692,529449,
5747,Acordar,2001,Short,72280,8692,529449,
5749,Acorden del diablo El,2001,Documentary,71571,189598,226181,
5750,Acorn People The,1981,Drama,78852,40866,65389,
5752,Acorralado,1984,Action,82916,1881,34777,
5755,Acosada,1984,Horror,17328,45516,167570,
5767,Acquaria,2003,Adventure-Drama-Sci-Fi,55159,50475,178110,
